web_scraper_order,web_scraper_start_url,pagination,data,context,buyer,title,rating,image,url
"1781165749-1","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Courtney on Feb 4, 2025","Love this shirt - living in it as I sit in my Onyx Storm hangover. It's not as oversized as I thought. Ordered a medium, should have done a large for a more oversized feel.","Courtney","Fourth Wing Series Comfort Colors Shirt For Fan, Brave The Dark Onyx T Shirt, Dragon Lover Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6410158352/r/il/5a8a23/6410158352/il_340x270.6410158352_41s5.jpg","https://www.etsy.com/listing/1821952905/fourth-wing-series-comfort-colors-shirt?ref=shop_review"
"1781165749-2","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","kayla on Feb 4, 2025","Item is exactly as described and pictured and even arrived earlier than expected! 10/10 love it!!","kayla","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-3","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Mackenna on Feb 3, 2025","OBSESSED!! I love this I need to buy every color.","Mackenna","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-4","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Etsy buyer on Feb 3, 2025","Quality was fantastic! Would definitely order from here again.","","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-5","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Amanda on Feb 3, 2025","A perfect tribute to CC!","Amanda","Jelly Jubilee Crescent City Coffee Mug, Bryce Quinlan Mug Merch, Crescent City SJM 11oz 15oz Ceramic Mug, Jelly Jubilee Fan Club","5 out of 5 stars","https://i.etsystatic.com/6347624350/r/il/b6b725/6347624350/il_340x270.6347624350_ogiy.jpg","https://www.etsy.com/listing/1809626627/jelly-jubilee-crescent-city-coffee-mug?ref=shop_review"
"1781165749-6","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Cindy on Feb 3, 2025","Look the shirt. I ordered this for a gift. Love the design. I haven’t seen this on any women’s clothing.","Cindy","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-7","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Julie on Feb 3, 2025","Beautiful shirt it is a great gifts","Julie","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-8","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Kaycee on Feb 3, 2025","I love the way the shirt came out!","Kaycee","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-9","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Kaycee on Feb 3, 2025","I love the way the shirt came out!","Kaycee","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-10","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Selena on Feb 3, 2025","Beautiful. Shirt feels great. Nice quality. Love it.","Selena","Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee","5 out of 5 stars","https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg","https://www.etsy.com/listing/1762772738/velaris-the-night-court-acotar-2-sided?ref=shop_review"
"1781165749-11","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Lilly on Feb 3, 2025","I love it so so much! Exactly as pictured, I love the dragon drawings and the shirt is so comfy.","Lilly","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-12","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Kristian on Feb 3, 2025","Love the material and the print on the shirt is so nice and washes well!","Kristian","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165749-13","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Morgan on Feb 3, 2025","great item a little small compared to my normal comfort colors","Morgan","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","5 out of 5 stars","https://i.etsystatic.com/6461001845/r/il/9ae655/6461001845/il_340x270.6461001845_55ss.jpg","https://www.etsy.com/listing/1822510059/wicked-change-for-good-comfort-colors?ref=shop_review"
"1781165749-14","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","","Etsy buyer on Feb 3, 2025","The quality of the item is great! It matches its description and met my expectations.","Etsy buyer","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","5 out of 5 stars","https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg","https://www.etsy.com/listing/1822510059/wicked-change-for-good-comfort-colors?ref=shop_review"
"1781165757-15","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","MacKenzie on Feb 3, 2025","Exactly what I ordered. Shipped super fast!","MacKenzie","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165757-16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Maesyn on Feb 2, 2025","Super cute design. Was exactly as pictured. Quick shipping as well.","Maesyn","Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift","5 out of 5 stars","https://i.etsystatic.com/6347628124/r/il/f6ad5d/6347628124/il_340x270.6347628124_n2dw.jpg","https://www.etsy.com/listing/1809627695/fourth-wing-series-comfort-colors-shirt?ref=shop_review"
"1781165757-17","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Kourtney on Feb 2, 2025","This shirt is even better than I was expecting! I would definitely buy again.","Kourtney","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165757-18","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Isabella on Feb 2, 2025","","Isabella","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg",""
"1781165757-19","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Etsy buyer on Feb 2, 2025","The quality is great and I smile every time I wear it 😁","Etsy buyer","Funny Astarion Game Fan Comfort Colors Shirt, Astarion BG3 Shirts, Astarion’s Juice Box BG3 T Shirt, High Elf Gaming Apparel, Dark Humor Tee","5 out of 5 stars","https://i.etsystatic.com/6110728156/r/il/26ccf0/6110728156/il_340x270.6110728156_djcg.jpg","https://www.etsy.com/listing/1744418634/funny-astarion-game-fan-comfort-colors?ref=shop_review"
"1781165757-20","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Eliza on Feb 2, 2025","I absolutely love the shirt! Super comfortable and I love the design!","Eliza","Jelly Jubilee Crescent City Comfort Colors Shirt, Bryce Quinlan Merch, Crescent City SJM Shirt, Jelly Jubilee Fan Club, 2 Sided Shirt","5 out of 5 stars","https://i.etsystatic.com/6150645837/r/il/70f998/6150645837/il_340x270.6150645837_byus.jpg",""
"1781165757-21","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Celena on Feb 2, 2025","Shirt was as pictured, the shirt was good quality as well.","Celena","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165757-22","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Grace on Feb 2, 2025","Bought as a gift for my friend and she absolutely loves it","Grace","Xaden Riorson Comfort Color Shirt, Iron Flame Fan Shirt,  Fourth Wing Inspired, Dragon Rider Bookish, Basgiath War College, Bookish Gift","5 out of 5 stars","https://i.etsystatic.com/6432361379/r/il/afd075/6432361379/il_340x270.6432361379_9vlz.jpg","https://www.etsy.com/listing/1802565604/xaden-riorson-comfort-color-shirt-iron?ref=shop_review"
"1781165757-23","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Carolyn on Feb 2, 2025","My friend loves it! Said it is great quality and comfortable!","Carolyn","Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift","5 out of 5 stars","https://i.etsystatic.com/6347628124/r/il/f6ad5d/6347628124/il_340x270.6347628124_n2dw.jpg","https://www.etsy.com/listing/1809627695/fourth-wing-series-comfort-colors-shirt?ref=shop_review"
"1781165757-24","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Abby on Feb 2, 2025","Fast shipping and the shirt is absolutely adorable!! I love it so much!!","Abby","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6571995215/r/il/6cb952/6571995215/il_340x270.6571995215_gls1.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165757-25","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Ana on Feb 2, 2025","It’s perfect. It was a gift for my sister in law and she laughed out loud and loved it.","Ana","Funny Astarion Game Fan Comfort Colors Shirt, Astarion BG3 Shirts, Astarion’s Juice Box BG3 T Shirt, High Elf Gaming Apparel, Dark Humor Tee","5 out of 5 stars","https://i.etsystatic.com/6110728156/r/il/26ccf0/6110728156/il_340x270.6110728156_djcg.jpg","https://www.etsy.com/listing/1744418634/funny-astarion-game-fan-comfort-colors?ref=shop_review"
"1781165757-26","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Mel on Feb 2, 2025","I love the look of the print and the shirt fits perfectly!","Mel","Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift","5 out of 5 stars","https://i.etsystatic.com/6347628124/r/il/f6ad5d/6347628124/il_340x270.6347628124_n2dw.jpg","https://www.etsy.com/listing/1809627695/fourth-wing-series-comfort-colors-shirt?ref=shop_review"
"1781165757-27","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Caitlin on Feb 2, 2025","This shirt is great for those of us who enjoy a witty shirt and feel a need to express frustrations!","Caitlin","Aqua Tofana Apothecary Comfort Colors Shirt, Destroy The Patriarchy Tee, Feminism Shirt, Women’s Rights Shirt, Aqua Tofana Poison TShirt","5 out of 5 stars","https://i.etsystatic.com/6495838089/r/il/7d8153/6495838089/il_340x270.6495838089_1obu.jpg","https://www.etsy.com/listing/1815542380/aqua-tofana-apothecary-comfort-colors?ref=shop_review"
"1781165757-28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=158","Caitlin on Feb 2, 2025","This shirt has me cackling at its wit!","Caitlin","Aqua Tofana Apothecary Comfort Colors Shirt, Destroy The Patriarchy Tee, Feminism Shirt, Women’s Rights Shirt, Aqua Tofana Poison TShirt","5 out of 5 stars","https://i.etsystatic.com/6495838089/r/il/7d8153/6495838089/il_340x270.6495838089_1obu.jpg","https://www.etsy.com/listing/1815542380/aqua-tofana-apothecary-comfort-colors?ref=shop_review"
"1781165765-29","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Meghan on Feb 1, 2025","A perfect addition to any book nerd’s closet. So comfy and well-designed. I’m obsessed!","Meghan","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165765-30","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Megan on Feb 1, 2025","Very beautiful design and came out better than I expected","Megan","LOTR Narsil Broken Blade Comfort Colors Shirt, Tree Of Gondor Sign Shirt, Fan Merch, Lotr Fan Gift, Gifts for Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6534464156/r/il/65a254/6534464156/il_340x270.6534464156_3vbb.jpg","https://www.etsy.com/listing/1837262958/lotr-narsil-broken-blade-comfort-colors?ref=shop_review"
"1781165765-31","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Jessica on Feb 1, 2025","Arrived super quickly and exactly as pictured. The shirt was a big hit at my book club!","Jessica","Fourth Wing Series Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Tee, Book Merch Gift","5 out of 5 stars","https://i.etsystatic.com/6347628124/r/il/f6ad5d/6347628124/il_340x270.6347628124_n2dw.jpg","https://www.etsy.com/listing/1809627695/fourth-wing-series-comfort-colors-shirt?ref=shop_review"
"1781165765-32","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Alex on Feb 1, 2025","Shipped fast and the quality is so nice! My friend loved her gift","Alex","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165765-33","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Madison on Feb 1, 2025","YAY YAY YAY YAY YAY","Madison","Fourth Wing Basgiath War College Comfort Colors Shirt, Xaden Riorson Riders Quadrant Tee, Dragon Rider, Violet Sorrengail, Bookish Shirt","5 out of 5 stars","https://i.etsystatic.com/6547471002/r/il/82c80a/6547471002/il_340x270.6547471002_qnqe.jpg","https://www.etsy.com/listing/1840194412/fourth-wing-basgiath-war-college-comfort?ref=shop_review"
"1781165765-34","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Etsy buyer on Feb 1, 2025","The shirt is so cute and great quality! I definitely will be purchasing more in the future!","Etsy buyer","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165765-35","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Tonia on Feb 1, 2025","Love this shirt! The L was little small for me but it’s a great gift for a friend. I ordered another one for me a size larger.","Tonia","The Shire LOTR Comfort Colors Shirt For Fans, Fantasy Book Lover T Shirt, Funny Second Breakfast Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6569082793/r/il/7667c1/6569082793/il_340x270.6569082793_6jq3.jpg","https://www.etsy.com/listing/1833612946/the-shire-lotr-comfort-colors-shirt-for?ref=shop_review"
"1781165765-36","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Kaleigh on Feb 1, 2025","It’s perfect!! Exactly as described on such good quality. Came quick (:","Kaleigh","Basgiath War College 2 Sided Comfort Colors Shirt, Vintage Dragon Rider TShirt,  Fourth Wing Riders Quadrant,Trendy Book Merch,Bookish Gifts","5 out of 5 stars","https://i.etsystatic.com/6572047861/r/il/c15703/6572047861/il_340x270.6572047861_4vw6.jpg",""
"1781165765-37","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Dayna on Feb 1, 2025","This was a gift for a friend that’s a huge fan of the books. She loved it. It is a beautiful design, met expectations in all aspects.","Dayna","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781165765-38","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=157","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=159","Caitlyn on Feb 1, 2025","Love love love it! Would highly recommend.","Caitlyn","Fourth Wing Series Two Sided Comfort Colors Shirt For Fans, War College T-Shirt, Dragon Rider Bookish Shirt, Book Merch Gift","5 out of 5 stars","https://i.etsystatic.com/6490092703/r/il/e92e8a/6490092703/il_340x270.6490092703_6seh.jpg","https://www.etsy.com/listing/1814326778/fourth-wing-series-two-sided-comfort?ref=shop_review"
